1.057466678321361542e-02 2.274080552160739899e-02 3.404274582862854004e-03 5.462270230054855347e-03 2.454826375469565392e-03 1.711501367390155792e-02 -1.339031569659709930e-02 3.004812169820070267e-03 -1.074544899165630341e-02 5.265023093670606613e-03 3.682253137230873108e-02 -5.118478089570999146e-03 -1.861773803830146790e-02 9.371030144393444061e-03 8.653525263071060181e-03 -1.683165505528450012e-02 7.997166365385055542e-03 2.125781902577728033e-04 9.614227339625358582e-03 -1.365052536129951477e-02
-1.328098401427268982e-02 1.908910344354808331e-03 1.491527887992560863e-03 1.411708444356918335e-02 6.762159056961536407e-03 8.635139092803001404e-03 2.402004599571228027e-02 -1.661470346152782440e-02 1.304587349295616150e-02 3.369061276316642761e-03 -5.118477623909711838e-03 4.572479426860809326e-02 -5.882029887288808823e-03 3.284083679318428040e-02 9.960102848708629608e-03 1.731864921748638153e-02 9.826500900089740753e-04 8.494895882904529572e-03 -1.162442378699779510e-02 1.246619969606399536e-02
-1.610995270311832428e-03 -1.282413117587566376e-02 -5.344211123883724213e-03 -1.672684028744697571e-02 2.962645841762423515e-03 -1.813386380672454834e-02 -9.062789380550384521e-03 -1.863809069618582726e-03 8.590581826865673065e-03 -1.151022687554359436e-02 -1.861773431301116943e-02 -5.882029421627521515e-03 2.556151337921619415e-02 -2.210135385394096375e-02 -1.124700903892517090e-02 -4.450877662748098373e-03 -8.467371575534343719e-03 -5.169654614292085171e-04 5.051220767199993134e-03 -2.937744429800659418e-04
-5.534172058105468750e-03 2.285921946167945862e-02 3.888818027917295694e-04 3.960596397519111633e-02 4.485357552766799927e-03 3.799286857247352600e-02 3.357409499585628510e-03 -2.949613705277442932e-02 4.249651357531547546e-02 3.528102301061153412e-03 9.371029213070869446e-03 3.284083679318428040e-02 -2.210135385394096375e-02 6.115096807479858398e-02 6.716298870742321014e-03 -2.560569345951080322e-02 8.532476611435413361e-03 3.702560067176818848e-02 1.659576781094074249e-03 -1.128602214157581329e-02
5.735296290367841721e-03 -3.276388160884380341e-03 1.672175526618957520e-02 -1.141187921166419983e-02 -1.185921486467123032e-03 7.765448652207851410e-03 -2.630562987178564072e-03 -6.857703439891338348e-03 5.099595524370670319e-03 8.514920249581336975e-03 8.653525263071060181e-03 9.960102848708629608e-03 -1.124700903892517090e-02 6.716297939419746399e-03 1.680316985584795475e-03 5.632773507386445999e-03 1.206383923999965191e-03 -4.546543117612600327e-03 4.855765291722491384e-05 9.625066071748733521e-03
-4.297445993870496750e-03 -4.016381874680519104e-02 3.772033378481864929e-02 -5.930452048778533936e-02 -8.107310160994529724e-03 8.347924798727035522e-03 3.351189568638801575e-02 2.559012360870838165e-02 -3.092656657099723816e-02 2.045307680964469910e-02 -1.683165691792964935e-02 1.731864735484123230e-02 -4.450877662748098373e-03 -2.560569159686565399e-02 5.632772576063871384e-03 8.966466784477233887e-02 -1.524055004119873047e-02 -4.933821409940719604e-02 -1.090366207063198090e-02 4.743644595146179199e-02
1.904718112200498581e-03 1.745259389281272888e-02 -1.731226593255996704e-02 3.731564804911613464e-02 8.158379234373569489e-03 2.469943370670080185e-03 -9.709066711366176605e-03 -3.476573619991540909e-03 9.182676672935485840e-03 -7.201230153441429138e-03 7.997166365385055542e-03 9.826493915170431137e-04 -8.467374369502067566e-03 8.532476611435413361e-03 1.206384040415287018e-03 -1.524055004119873047e-02 2.345497161149978638e-02 3.392904624342918396e-02 2.472700725775212049e-05 -1.499946229159832001e-02
-4.928214009851217270e-03 2.396212145686149597e-02 -2.933163940906524658e-02 7.412584125995635986e-02 -2.679313998669385910e-03 -2.731420472264289856e-02 -1.898551732301712036e-02 -2.422289177775382996e-02 2.745572291314601898e-02 -6.962765008211135864e-03 2.125781902577728033e-04 8.494895882904529572e-03 -5.169654032215476036e-04 3.702560067176818848e-02 -4.546543583273887634e-03 -4.933820664882659912e-02 3.392904624342918396e-02 6.878008693456649780e-02 -3.265658859163522720e-03 -2.165775001049041748e-02
3.915870562195777893e-03 -4.955535987392067909e-04 8.799185045063495636e-03 -1.356614381074905396e-02 -3.341148141771554947e-03 2.575897146016359329e-03 -9.400730021297931671e-03 9.389294427819550037e-04 -4.957117605954408646e-03 3.879630938172340393e-03 9.614226408302783966e-03 -1.162442192435264587e-02 5.051220767199993134e-03 1.659576315432786942e-03 4.855765291722491384e-05 -1.090366207063198090e-02 2.472604683134704828e-05 -3.265658859163522720e-03 1.263936795294284821e-02 -6.854323670268058777e-03
-6.098590325564146042e-03 -2.005227282643318176e-02 4.550780169665813446e-03 -2.053635381162166595e-02 -7.747191702947020531e-04 4.139129538089036942e-03 2.467789128422737122e-02 1.186013314872980118e-02 -1.348206400871276855e-02 4.956520628184080124e-03 -1.365052536129951477e-02 1.246619969606399536e-02 -2.937742683570832014e-04 -1.128602027893066406e-02 9.625066071748733521e-03 4.743645340204238892e-02 -1.499946322292089462e-02 -2.165775373578071594e-02 -6.854323670268058777e-03 2.656418085098266602e-02
