0.969211823,-0.143199719
0.969211823,-0.120182554
0.969211823,-0.096839181
0.969211823,-0.073628619
0.969211823,-0.065169729
0.969211823,-0.042733738
0.969211823,-0.020682099
0.969211823,0.001084284
0.969211823,0.022692985
0.969211823,0.044220462
0.969211823,0.065633509
0.969211823,0.086802562
0.969211823,0.107523631
0.969211823,0.127555819
0.969211823,0.146673693
0.969211823,0.164718185
0.969211823,0.181638591
0.969211823,0.197479842
0.969211823,0.212355448
0.969211823,0.226440238
0.969211823,0.239909261
0.969211823,0.252876751
0.969211823,0.265398995
0.969211823,0.277455654
0.969211823,0.288953618
0.969211823,0.29977382
0.969211823,0.309787159
0.969211823,0.318896107
0.969211823,0.32706481
0.969211823,0.334290004
0.969211823,0.34060813
0.969211823,0.346089105
0.785070067,0.350764219
0.306294981,0.354611246
-0.131322871,0.357583763
-0.297389213,0.359577256
-0.321754243,0.303514245
-0.32305403,0.303107051
-0.323070608,0.301361412
-0.323070608,0.298244308
-0.323070608,0.293832407
-0.323070608,0.28831663
-0.323070608,0.281943321
-0.323070608,0.275003917
-0.323070608,0.267816479
-0.323070608,0.260657482
-0.323070608,0.253723588
-0.323070608,0.247137518
-0.323070608,0.240938312
-0.323070608,0.235080385
-0.323070608,0.229472475
-0.323070608,0.224014125
-0.323070608,0.218615286
-0.323070608,0.213219497
-0.323070608,0.207821412
-0.323070608,0.202460714
-0.323070608,0.197207422
-0.323070608,0.1921442
-0.323070608,0.187343301
-0.323070608,0.18285255
-0.323070608,0.178684626
-0.323070608,0.174812821
-0.323070608,0.171186653
-0.323070608,0.167745208
-0.323070608,0.164431396
-0.42200875,0.161241906
-0.668850352,0.158237984
-0.882288624,0.155459893
-0.957958397,0.233452709
-0.968645504,0.230913155
-0.969204735,0.228402215
-0.969211823,0.226017363
-0.969211823,0.223907932
-0.969211823,0.222165624
-0.969211823,0.220813062
-0.969211823,0.219840121
-0.969211823,0.21921381
-0.969211823,0.218890766
-0.969211823,0.218850859
-0.969211823,0.219121593
-0.969211823,0.21976986
-0.969211823,0.220845185
-0.969211823,0.222317749
-0.969211823,0.224082013
-0.969211823,0.225947963
-0.969211823,0.227546953
-0.969211823,0.22838674
-0.969211823,0.228016975
-0.969211823,0.225976357
-0.969211823,0.221838175
-0.969211823,0.215425787
-0.969211823,0.206766629
-0.969211823,0.196032562
-0.969211823,0.18362421
-0.969211823,0.170098411
-0.969211823,0.156012332
-0.777207947,0.141880053
-0.289898938,0.128150255
0.141570217,0.115132244
0.299206432,0.102967527
0.321859415,0.059889249
0.323055406,0.049291738
0.323070608,0.039159358
0.323070608,0.029257133
0.323070608,0.01947195
0.323070608,0.009788005
0.323070608,0.000232103
0.323070608,-0.009134521
0.323070608,-0.018221366
0.323070608,-0.026942665
0.323070608,-0.035257431
0.323070608,-0.043162948
0.323070608,-0.05066723
0.323070608,-0.057807406
0.323070608,-0.064659519
0.323070608,-0.071310072
0.323070608,-0.077847958
0.323070608,-0.084367441
0.323070608,-0.090993749
0.323070608,-0.097873581
0.323070608,-0.105116917
0.323070608,-0.112844871
0.323070608,-0.121188295
0.323070608,-0.130181197
0.323070608,-0.139788157
0.323070608,-0.149931367
0.323070608,-0.160417679
0.323070608,-0.170950152
0.323070608,-0.181216013
0.323070608,-0.190932632
0.323070608,-0.199846097
0.323070608,-0.207728262
0.323070608,-0.199568192
0.323070608,-0.204752971
0.323070608,-0.208467205
0.323070608,-0.210956069
0.323070608,-0.212607285
0.323070608,-0.213778028
0.323070608,-0.214761033
0.323070608,-0.215788945
0.323070608,-0.21699306
0.323070608,-0.218396455
0.323070608,-0.219967079
0.323070608,-0.221665754
0.323070608,-0.223448225
0.323070608,-0.225240205
0.323070608,-0.22693031
0.323070608,-0.228385197
0.323070608,-0.229429129
0.323070608,-0.22976566
0.323070608,-0.229025629
0.323070608,-0.226889891
0.323070608,-0.223014375
0.323070608,-0.21707284
0.323070608,-0.208950406
0.323070608,-0.198680591
0.323070608,-0.186402245
0.323070608,-0.172458023
0.323070608,-0.157324028
0.323070608,-0.141469975
0.293467051,-0.12533459
0.121884551,-0.109307156
-0.145777955,-0.093642282
-0.295791466,-0.078430683
-0.321576794,-0.099703945
-0.323051391,-0.08534726
-0.323070608,-0.071278483
-0.323070608,-0.057372176
-0.323070608,-0.043581799
-0.323070608,-0.029939564
-0.323070608,-0.016541476
-0.323070608,-0.003555858
-0.323070608,0.008808208
-0.323070608,0.020363219
-0.323070608,0.030984685
-0.323070608,0.040618309
-0.323070608,0.049287989
-0.323070608,0.05711079
-0.323070608,0.064260397
-0.323070608,0.070912008
-0.323070608,0.077235604
-0.323070608,0.083367004
-0.323070608,0.089369409
-0.323070608,0.095252767
-0.323070608,0.100982399
-0.323070608,0.106483618
-0.323070608,0.111675511
-0.323070608,0.116479289
-0.323070608,0.120823318
-0.323070608,0.12465841
-0.323070608,0.127941632
-0.323070608,0.13062018
-0.323070608,0.132643053
-0.220917298,0.133963796
0.029414202,0.134538472
0.240337999,0.134335361
0.312560323,0.130075185
0.322547299,0.128156658
0.323064083,0.125311651
0.323070608,0.12164301
0.323070608,0.117356406
0.323070608,0.112682073
0.323070608,0.107837096
0.323070608,0.103007538
0.323070608,0.098328544
0.323070608,0.093874884
0.323070608,0.089668485
0.323070608,0.085694634
0.323070608,0.081920991
0.323070608,0.07830691
0.323070608,0.07479586
0.323070608,0.071315578
0.323070608,0.067799184
0.323070608,0.064168296
0.323070608,0.060291401
0.323070608,0.056037174
0.323070608,0.051303902
0.323070608,0.045954299
0.323070608,0.039881608
0.323070608,0.033069561
0.323070608,0.025526772
0.323070608,0.01731662
0.323070608,0.008591287
0.323070608,-0.000465639
0.323070608,-0.009669494
0.189827236,-0.018836283
-0.094250917,-0.027818201
-0.280860228,-0.036537718
-0.319746355,-0.000242365
-0.322963193,-0.008241209
-0.323069522,-0.0157409
-0.323070608,-0.022726466
-0.323070608,-0.029255915
-0.323070608,-0.035393792
-0.323070608,-0.041169771
-0.323070608,-0.046566134
-0.323070608,-0.051531905
-0.323070608,-0.056006573
-0.323070608,-0.059936062
-0.323070608,-0.06329669
-0.323070608,-0.066119285
-0.323070608,-0.068484623
-0.323070608,-0.070491918
-0.323070608,-0.072222755
-0.323070608,-0.073732427
-0.323070608,-0.075033823
-0.323070608,-0.076032527
-0.323070608,-0.076558251
-0.323070608,-0.076445786
-0.323070608,-0.075485176
-0.323070608,-0.073467095
-0.323070608,-0.070301265
-0.323070608,-0.065968665
-0.323070608,-0.060514068
-0.323070608,-0.054104353
-0.323070608,-0.046970894
-0.323070608,-0.039338118
-0.323070608,-0.031419894
-0.424393852,-0.023379128
-0.67382436,-0.015282901
-0.885397323,-0.029261405
-0.95850968,-0.021193374
-0.96867741,-0.013232453
-0.969205153,-0.005359613
-0.969211823,0.002503756
-0.969211823,0.010415621
-0.969211823,0.018363353
-0.969211823,0.026270528
-0.969211823,0.034026533
-0.969211823,0.041508037
-0.969211823,0.048597483
-0.969211823,0.055220284
-0.969211823,0.061372151
-0.969211823,0.067097412
-0.969211823,0.072450624
-0.969211823,0.077470259
-0.969211823,0.082166765
-0.969211823,0.08649596
-0.969211823,0.090298107
-0.969211823,0.093356536
-0.969211823,0.095483409
-0.969211823,0.0964476
-0.969211823,0.096054388
-0.969211823,0.094273003
-0.969211823,0.091143564
