3.036176203750073910e-04 1.928016135934740305e-04 -1.447507384000346065e-05 -5.774602177552878857e-04 -5.744578666053712368e-04 6.252743332879617810e-06 1.863583020167425275e-04 3.821738937404006720e-04 3.941454633604735136e-04 1.742380409268662333e-04 -3.679193905554711819e-04 -5.656941793859004974e-04 -3.449608047958463430e-04 5.017435178160667419e-04 2.037074300460517406e-04 1.751498057274147868e-04 -8.852203027345240116e-04 1.782141771400347352e-05 -2.053209464065730572e-04 6.379233673214912415e-04 1.304433448240160942e-03 6.000099820084869862e-04 -4.116144846193492413e-04 5.966597236692905426e-04 -6.679634097963571548e-04
1.882766082417219877e-04 1.361040194751694798e-04 -5.367430276237428188e-06 -1.016893074847757816e-04 -2.753380103968083858e-04 -3.128557291347533464e-04 -3.909217193722724915e-04 -5.523805884877219796e-05 2.389471919741481543e-04 5.040736868977546692e-04 1.235273957718163729e-04 -3.449608047958463430e-04 -1.153751800302416086e-04 4.639582766685634851e-05 3.300641837995499372e-04 1.916135370265692472e-04 3.217134508304297924e-05 -6.001311703585088253e-05 -5.808258429169654846e-04 1.878498005680739880e-05 1.518097124062478542e-04 5.285021616145968437e-04 3.127727250102907419e-04 -6.556772132171317935e-05 -4.927685949951410294e-05
-1.869863772299140692e-04 -1.402303169015794992e-04 4.279688873793929815e-04 7.428368553519248962e-04 6.238690111786127090e-04 -1.966076379176229239e-04 -3.552797134034335613e-04 -5.096762324683368206e-04 -2.930468763224780560e-04 -1.329238002654165030e-04 4.742483724839985371e-04 5.017435178160667419e-04 4.639584221877157688e-05 -6.739902310073375702e-04 7.721749716438353062e-05 4.486355464905500412e-08 9.990655817091464996e-04 -2.917436358984559774e-05 -9.840357233770191669e-05 -7.296534022316336632e-04 -1.555210328660905361e-03 -6.930149393156170845e-04 5.036456277593970299e-04 -4.242002614773809910e-04 6.487531354650855064e-04
-4.216243396513164043e-04 -2.309289993718266487e-04 -5.610979278571903706e-04 2.746362297330051661e-04 2.278735337313264608e-05 -2.308557886863127351e-04 -4.808881785720586777e-04 -7.277949480339884758e-04 3.056065470445901155e-04 -1.366890501230955124e-05 3.892541571985930204e-04 2.037073863903060555e-04 3.300641837995499372e-04 7.721746806055307388e-05 5.403116228990256786e-04 -1.654023071750998497e-04 1.190390612464398146e-04 -4.555089981295168400e-04 2.271189587190747261e-04 4.797868023160845041e-04 -4.166382423136383295e-04 4.576981882564723492e-05 4.018463077954947948e-04 -1.219775527715682983e-03 3.989743127021938562e-04
-2.246751973871141672e-04 -2.633619296830147505e-04 1.644822332309558988e-04 2.732501889113336802e-05 4.626765439752489328e-04 4.715398245025426149e-04 7.179164094850420952e-04 2.291825221618637443e-04 -5.057148518972098827e-04 -7.159726810641586781e-04 -4.288888885639607906e-04 1.751498202793300152e-04 1.916135370265692472e-04 4.484900273382663727e-08 -1.654021907597780228e-04 -3.599675546865910292e-04 -2.875073696486651897e-04 9.971874533221125603e-06 3.841789730358868837e-04 -2.767732948996126652e-04 3.884876787196844816e-05 -7.281604921445250511e-04 -3.128660900983959436e-04 9.444196475669741631e-04 -7.354395929723978043e-04
-3.424651804380118847e-04 -1.260892167920246720e-04 -7.889870321378111839e-04 -4.725636099465191364e-04 -7.517055491916835308e-04 1.560445380164310336e-04 -9.736442007124423981e-05 2.787670237012207508e-04 1.500454964116215706e-04 5.636316491290926933e-04 -4.730872460640966892e-04 -8.852203027345240116e-04 3.217134508304297924e-05 9.990655817091464996e-04 1.190390030387789011e-04 -2.875073114410042763e-04 -1.632039900869131088e-03 -3.747928130906075239e-04 6.294019112829118967e-05 1.399503438733518124e-03 1.985204406082630157e-03 7.816591532900929451e-04 -5.951966159045696259e-04 -5.646913195960223675e-04 -8.996234973892569542e-04
6.381147977663204074e-05 1.122802495956420898e-05 1.160425454145297408e-04 -1.949950092239305377e-04 1.589400344528257847e-04 5.827886634506285191e-04 7.603359990753233433e-04 7.085358374752104282e-04 -5.415969644673168659e-04 -3.018313436768949032e-04 -3.211350413039326668e-04 1.782144681783393025e-05 -6.001313158776611090e-05 -2.917434903793036938e-05 -4.555089399218559265e-04 9.971874533221125603e-06 -3.747928130906075239e-04 3.725959686562418938e-04 -3.127977834083139896e-06 -3.605620586313307285e-04 5.697153974324464798e-04 -3.532080445438623428e-04 -1.957248896360397339e-04 1.343754236586391926e-03 -3.775949589908123016e-04
2.974390517920255661e-04 1.302767923334613442e-04 5.459024687297642231e-04 9.193455480271950364e-05 -1.561561366543173790e-04 -3.836579853668808937e-04 -3.833192458841949701e-04 1.358058943878859282e-05 1.973097678273916245e-04 4.021084168925881386e-04 3.738253144547343254e-05 -2.053209318546578288e-04 -5.808259593322873116e-04 -9.840358688961714506e-05 2.271189878229051828e-04 3.841790312435477972e-04 6.294026388786733150e-05 -3.128036041744053364e-06 -5.363922100514173508e-04 -2.357274206588044763e-04 -2.437039802316576242e-05 1.998894149437546730e-04 -3.185123205184936523e-07 9.741251415107399225e-05 -2.504191943444311619e-04
-1.990046876017004251e-04 -1.139864252763800323e-04 -2.632366667967289686e-04 5.212475662119686604e-04 3.362047718837857246e-04 -8.197386341635137796e-05 -9.104246855713427067e-04 -9.202043875120580196e-04 1.679963606875389814e-04 4.162805271334946156e-04 9.241733350791037083e-04 6.379233673214912415e-04 1.878498005680739880e-05 -7.296532858163118362e-04 4.797868023160845041e-04 -2.767732948996126652e-04 1.399503322318196297e-03 -3.605620295275002718e-04 -2.357273915549740195e-04 2.531037898734211922e-05 -1.437111757695674896e-03 -6.834801752120256424e-06 1.188549213111400604e-03 -1.396078034304082394e-03 9.841485880315303802e-04
-2.555253449827432632e-04 -3.713434853125363588e-04 2.399780059931799769e-04 9.147729142569005489e-04 1.268945401534438133e-03 6.266156560741364956e-05 -3.552474081516265869e-04 -8.616136037744581699e-04 -6.414733943529427052e-04 -3.290575405117124319e-04 1.023209537379443645e-03 1.304433448240160942e-03 1.518097124062478542e-04 -1.555210212245583534e-03 -4.166382132098078728e-04 3.884879697579890490e-05 1.985204406082630157e-03 5.697153392247855663e-04 -2.437036891933530569e-05 -1.437111757695674896e-03 -2.433932153508067131e-03 -1.198312733322381973e-03 1.008825958706438541e-03 2.571826335042715073e-04 9.284356492571532726e-04
-6.302159163169562817e-04 -2.398238284513354301e-04 -3.111573169007897377e-04 5.181513843126595020e-04 5.169925279915332794e-04 5.546505417441949248e-05 -8.128797344397753477e-05 -6.713865441270172596e-04 -3.217299235984683037e-04 -2.756570174824446440e-04 4.426235391292721033e-04 6.000100402161478996e-04 5.285022198222577572e-04 -6.930148811079561710e-04 4.576980427373200655e-05 -7.281604921445250511e-04 7.816591532900929451e-04 -3.532080736476927996e-04 1.998893858399242163e-04 -6.834801752120256424e-06 -1.198312733322381973e-03 -5.571154179051518440e-04 5.640502786263823509e-04 -9.334310307167470455e-04 8.845826378092169762e-04
-4.633478238247334957e-05 1.033727603498846292e-04 -8.284566574729979038e-04 -5.849223234690725803e-04 -5.869051092304289341e-04 -1.815788127714768052e-04 -3.902589378412812948e-05 -1.811775000533089042e-04 3.606885438784956932e-04 1.667925971560180187e-04 -8.637199061922729015e-05 -4.116145428270101547e-04 3.127727250102907419e-04 5.036456277593970299e-04 4.018462786916643381e-04 -3.128660900983959436e-04 -5.951966741122305393e-04 -1.957248896360397339e-04 -3.185123205184936523e-07 1.188549213111400604e-03 1.008825958706438541e-03 5.640502786263823509e-04 -1.607101876288652420e-05 -1.786346692824736238e-04 -5.591958761215209961e-04
-3.110227698925882578e-04 -3.311384352855384350e-04 -1.660293492022901773e-04 3.403578302823007107e-04 6.084404885768890381e-04 4.860435728915035725e-04 6.471331580542027950e-04 5.791743751615285873e-04 -9.164944640360772610e-04 -3.990139230154454708e-04 3.051959793083369732e-04 5.966597818769514561e-04 -6.556770676979795098e-05 -4.242002905812114477e-04 -1.219775411300361156e-03 9.444196475669741631e-04 -5.646913195960223675e-04 1.343754236586391926e-03 9.741254325490444899e-05 -1.396078150719404221e-03 2.571825170889496803e-04 -9.334310307167470455e-04 -1.786346838343888521e-04 2.004869980737566948e-03 2.451940963510423899e-04
3.926327044609934092e-04 6.191175198182463646e-04 8.298436296172440052e-05 -9.480353328399360180e-04 -9.006584296002984047e-04 -5.938445683568716049e-04 2.334537857677787542e-04 1.555745839141309261e-04 7.856257143430411816e-04 2.087215252686291933e-04 -7.450239500030875206e-04 -6.679634097963571548e-04 -4.927685949951410294e-05 6.487531936727464199e-04 3.989743127021938562e-04 -7.354396511800587177e-04 -8.996234973892569542e-04 -3.775949589908123016e-04 -2.504191943444311619e-04 9.841485880315303802e-04 9.284356492571532726e-04 8.845826378092169762e-04 -5.591955850832164288e-04 2.451941254548728466e-04 -9.534803102724254131e-04
