3.714083277372992598e-06 9.004968887893483043e-06 1.248803164344280958e-05 8.404786967730615288e-06 9.474612852500285953e-06 2.052875606750603765e-05 -1.127460927818901837e-05 6.696479249512776732e-05 -5.282323400024324656e-05 5.001061799703165889e-05 9.004967978398781270e-06 1.105433420889312401e-05 1.132798297476256266e-05 1.628284371690824628e-05 1.362414423056179658e-05 4.586605064105242491e-05 -1.468043501517968252e-05 9.022728772833943367e-05 -6.465474871220067143e-05 9.095700079342350364e-05 1.248803164344280958e-05 1.132798479375196621e-05 1.376918135065352544e-05 1.857686220319010317e-05 6.043164830771274865e-06 6.829448830103501678e-05 -3.889951040036976337e-05 1.390518445987254381e-04 -9.681298251962289214e-05 1.248776679858565331e-04 8.404787877225317061e-06 1.628284553589764982e-05 1.857686402217950672e-05 1.546247585793025792e-05 1.003607849270338193e-05 4.499529313761740923e-05 -1.939240428328048438e-05 1.071445803972892463e-04 -6.907631905050948262e-05 8.382284431718289852e-05 9.474612852500285953e-06 1.362414423056179658e-05 6.043166649760678411e-06 1.003607849270338193e-05 3.654823012766428292e-05 2.434929410810582340e-05 1.235968738910742104e-05 9.504933404969051480e-05 -1.005139565677382052e-04 1.367029763059690595e-04 2.052875788649544120e-05 4.586605064105242491e-05 6.829448830103501678e-05 4.499529313761740923e-05 2.434929774608463049e-05 8.146885375026613474e-05 -2.335857789148576558e-05 2.043144340859726071e-04 -1.110316661652177572e-04 1.333350955974310637e-04 -1.127460836869431660e-05 -1.468043683416908607e-05 -3.889951040036976337e-05 -1.939240428328048438e-05 1.235968738910742104e-05 -2.335857789148576558e-05 -4.466450263862498105e-06 -2.310767013113945723e-05 -3.911171734216623008e-05 9.242958185495808721e-06 6.696478521917015314e-05 9.022728772833943367e-05 1.390518445987254381e-04 1.071445731213316321e-04 9.504933404969051480e-05 2.043144195340573788e-04 -2.310767013113945723e-05 5.460904794745147228e-04 -3.794680815190076828e-04 5.479722167365252972e-04 -5.282323400024324656e-05 -6.465474871220067143e-05 -9.681298979558050632e-05 -6.907630449859425426e-05 -1.005139492917805910e-04 -1.110316661652177572e-04 -3.911171370418742299e-05 -3.794680815190076828e-04 3.044479235541075468e-04 -4.628202877938747406e-04 5.001061435905285180e-05 9.095698624150827527e-05 1.248776679858565331e-04 8.382283704122528434e-05 1.367029763059690595e-04 1.333350955974310637e-04 9.242956366506405175e-06 5.479722167365252972e-04 -4.628202295862138271e-04 5.576362018473446369e-04
9.004968887893483043e-06 1.105433602788252756e-05 1.132798479375196621e-05 1.628284553589764982e-05 1.362414604955120012e-05 4.586605064105242491e-05 -1.468043501517968252e-05 9.022729500429704785e-05 -6.465475598815828562e-05 9.095700079342350364e-05 1.105433602788252756e-05 -9.641302312957122922e-06 -1.370014615531545132e-05 2.861640678020194173e-05 -6.515107816085219383e-05 2.057043893728405237e-04 -2.062332932837307453e-04 2.757270121946930885e-04 -1.493034069426357746e-04 1.380116445943713188e-04 1.132798479375196621e-05 -1.370014615531545132e-05 -2.753327407845063135e-06 2.643939660629257560e-05 -1.408584103046450764e-05 1.114976184908300638e-04 -2.035503712249919772e-05 8.091412018984556198e-05 5.019646778237074614e-06 9.546738147037103772e-05 1.628284553589764982e-05 2.861640859919134527e-05 2.643939660629257560e-05 5.013768532080575824e-05 2.301154017914086580e-05 1.038324917317368090e-04 -5.369286736822687089e-05 1.351369428448379040e-04 -8.179136784747242928e-05 1.126658462453633547e-04 1.362414695904590189e-05 -6.515107816085219383e-05 -1.408584284945391119e-05 2.301154381711967289e-05 -1.834105059970170259e-04 3.297500661574304104e-04 -3.647765843197703362e-04 4.281384171918034554e-04 -1.800671743694692850e-04 1.331579114776104689e-04 4.586605064105242491e-05 2.057043893728405237e-04 1.114975893869996071e-04 1.038324917317368090e-04 3.297500661574304104e-04 -1.367182849207893014e-04 3.308066516183316708e-04 4.968811117578297853e-05 -1.815169671317562461e-04 4.056970647070556879e-04 -1.468043683416908607e-05 -2.062332932837307453e-04 -2.035504076047800481e-05 -5.369286736822687089e-05 -3.647765552159398794e-04 3.308067098259925842e-04 -4.178558883722871542e-04 3.007087216246873140e-04 2.382514503551647067e-05 -2.092361683025956154e-04 9.022729500429704785e-05 2.757270121946930885e-04 8.091414201771840453e-05 1.351369428448379040e-04 4.281384171918034554e-04 4.968811117578297853e-05 3.007086925208568573e-04 5.797529593110084534e-04 -6.213561282493174076e-04 1.114834798499941826e-03 -6.465474871220067143e-05 -1.493033923907205462e-04 5.019662239647004753e-06 -8.179135329555720091e-05 -1.800671452656388283e-04 -1.815169525798410177e-04 2.382515231147408485e-05 -6.213560700416564941e-04 5.531032220460474491e-04 -8.916618535295128822e-04 9.095700079342350364e-05 1.380116445943713188e-04 9.546737419441342354e-05 1.126658462453633547e-04 1.331579114776104689e-04 4.056971229147166014e-04 -2.092361828545108438e-04 1.114834798499941826e-03 -8.916619699448347092e-04 1.092962687835097313e-03
1.248803255293751135e-05 1.132798388425726444e-05 1.376918226014822721e-05 1.857686402217950672e-05 6.043164830771274865e-06 6.829448830103501678e-05 -3.889951403834857047e-05 1.390518445987254381e-04 -9.681299707153812051e-05 1.248776679858565331e-04 1.132798479375196621e-05 -1.370014797430485487e-05 -2.753323769866256043e-06 2.643939296831376851e-05 -1.408584466844331473e-05 1.114976184908300638e-04 -2.035505167441442609e-05 8.091412018984556198e-05 5.019654054194688797e-06 9.546735964249819517e-05 1.376918498863233253e-05 -2.753323315118905157e-06 1.390499346598517150e-05 5.086975579615682364e-05 -5.835767660755664110e-05 2.645614440552890301e-04 -4.046837566420435905e-04 6.224684184417128563e-04 -5.239470046944916248e-04 3.506476932670921087e-04 1.857686402217950672e-05 2.643939296831376851e-05 5.086975215817801654e-05 -3.062351970584131777e-05 1.066971235559321940e-04 -1.007263199426233768e-04 1.431089622201398015e-04 2.400900702923536301e-04 -3.148540272377431393e-04 3.619391645770519972e-04 6.043164830771274865e-06 -1.408584648743271828e-05 -5.835767660755664110e-05 1.066971235559321940e-04 -5.985232564853504300e-05 2.719208714552223682e-04 -2.219133457401767373e-04 6.124675564933568239e-05 1.016968089970760047e-04 5.310282722348347306e-05 6.829449557699263096e-05 1.114976184908300638e-04 2.645614440552890301e-04 -1.007263199426233768e-04 2.719208714552223682e-04 -3.583681245800107718e-04 6.609776755794882774e-04 3.454425313975661993e-04 -4.413352580741047859e-04 5.851820460520684719e-04 -3.889951403834857047e-05 -2.035503712249919772e-05 -4.046837566420435905e-04 1.431089622201398015e-04 -2.219132875325158238e-04 6.609776755794882774e-04 -7.205299334600567818e-04 -2.695620933081954718e-04 4.744357429444789886e-04 -3.523004706948995590e-04 1.390518445987254381e-04 8.091412746580317616e-05 6.224684184417128563e-04 2.400900702923536301e-04 6.124672654550522566e-05 3.454425313975661993e-04 -2.695620933081954718e-04 1.765727647580206394e-03 -1.303732628002762794e-03 1.148484181612730026e-03 -9.681299707153812051e-05 5.019645868742372841e-06 -5.239470046944916248e-04 -3.148540272377431393e-04 1.016968308249488473e-04 -4.413352580741047859e-04 4.744357429444789886e-04 -1.303732628002762794e-03 7.443276699632406235e-04 -6.324239075183868408e-04 1.248776825377717614e-04 9.546735964249819517e-05 3.506476932670921087e-04 3.619391645770519972e-04 5.310282722348347306e-05 5.851820460520684719e-04 -3.523004706948995590e-04 1.148484181612730026e-03 -6.324239075183868408e-04 9.408658370375633240e-04
8.404787877225317061e-06 1.628284553589764982e-05 1.857686402217950672e-05 1.546247585793025792e-05 1.003607849270338193e-05 4.499529313761740923e-05 -1.939240428328048438e-05 1.071445803972892463e-04 -6.907631177455186844e-05 8.382283704122528434e-05 1.628284553589764982e-05 2.861640859919134527e-05 2.643939660629257560e-05 5.013768532080575824e-05 2.301153836015146226e-05 1.038324917317368090e-04 -5.369287100620567799e-05 1.351369428448379040e-04 -8.179136057151481509e-05 1.126658389694057405e-04 1.857686220319010317e-05 2.643939296831376851e-05 5.086975215817801654e-05 -3.062352334382012486e-05 1.066971235559321940e-04 -1.007263199426233768e-04 1.431089622201398015e-04 2.400900557404384017e-04 -3.148539981339126825e-04 3.619391354732215405e-04 1.546247585793025792e-05 5.013768532080575824e-05 -3.062351970584131777e-05 1.669678458711132407e-04 -2.665511856321245432e-04 6.983371567912399769e-04 -6.163143552839756012e-04 2.797209890559315681e-04 2.863007830455899239e-04 -3.110576653853058815e-04 1.003607758320868015e-05 2.301153836015146226e-05 1.066971235559321940e-04 -2.665511856321245432e-04 5.351051222532987595e-04 -9.883663151413202286e-04 1.002076198346912861e-03 1.307340426137670875e-04 -9.243401582352817059e-04 1.027254038490355015e-03 4.499529313761740923e-05 1.038324917317368090e-04 -1.007263053907081485e-04 6.983371567912399769e-04 -9.883663151413202286e-04 2.425506711006164551e-03 -2.227403689175844193e-03 4.464345402084290981e-04 1.438397681340575218e-03 -1.547886524349451065e-03 -1.939240428328048438e-05 -5.369286736822687089e-05 1.431089476682245731e-04 -6.163143552839756012e-04 1.002076198346912861e-03 -2.227403689175844193e-03 2.134130569174885750e-03 -2.282770728925243020e-04 -1.512368093244731426e-03 1.692391233518719673e-03 1.071445731213316321e-04 1.351369282929226756e-04 2.400900557404384017e-04 2.797209599521011114e-04 1.307340717175975442e-04 4.464345402084290981e-04 -2.282770583406090736e-04 8.264114148914813995e-04 -5.595417460426688194e-04 7.521925726905465126e-04 -6.907631905050948262e-05 -8.179136057151481509e-05 -3.148540272377431393e-04 2.863007248379290104e-04 -9.243401582352817059e-04 1.438397681340575218e-03 -1.512368093244731426e-03 -5.595417460426688194e-04 1.762124476954340935e-03 -1.991497818380594254e-03 8.382283704122528434e-05 1.126658098655752838e-04 3.619391354732215405e-04 -3.110576653853058815e-04 1.027254038490355015e-03 -1.547886640764772892e-03 1.692391349934041500e-03 7.521925726905465126e-04 -1.991497818380594254e-03 2.328853821381926537e-03
9.474612852500285953e-06 1.362414332106709480e-05 6.043164830771274865e-06 1.003607849270338193e-05 3.654822285170666873e-05 2.434929774608463049e-05 1.235967829416040331e-05 9.504933404969051480e-05 -1.005139492917805910e-04 1.367029763059690595e-04 1.362414332106709480e-05 -6.515109271276742220e-05 -1.408584648743271828e-05 2.301153836015146226e-05 -1.834105059970170259e-04 3.297500370535999537e-04 -3.647765843197703362e-04 4.281384171918034554e-04 -1.800671452656388283e-04 1.331578823737800121e-04 6.043163011781871319e-06 -1.408585376339033246e-05 -5.835767660755664110e-05 1.066971235559321940e-04 -5.985232564853504300e-05 2.719208714552223682e-04 -2.219133457401767373e-04 6.124672654550522566e-05 1.016968381009064615e-04 5.310279811965301633e-05 1.003607849270338193e-05 2.301153836015146226e-05 1.066971235559321940e-04 -2.665511856321245432e-04 5.351051222532987595e-04 -9.883663151413202286e-04 1.002076198346912861e-03 1.307340426137670875e-04 -9.243401582352817059e-04 1.027254038490355015e-03 3.654822648968547583e-05 -1.834105059970170259e-04 -5.985233292449265718e-05 5.351051222532987595e-04 -1.371223595924675465e-03 2.513418439775705338e-03 -2.725024241954088211e-03 1.302410382777452469e-03 7.353418041020631790e-04 -1.198576646856963634e-03 2.434929047012701631e-05 3.297500079497694969e-04 2.719209005590528250e-04 -9.883664315566420555e-04 2.513418439775705338e-03 -4.439719952642917633e-03 4.935287404805421829e-03 -1.252588350325822830e-03 -2.243346534669399261e-03 3.342484589666128159e-03 1.235968647961271927e-05 -3.647765261121094227e-04 -2.219133020844310522e-04 1.002076198346912861e-03 -2.725024241954088211e-03 4.935287404805421829e-03 -5.155147984623908997e-03 1.630567712709307671e-03 2.324982779100537300e-03 -3.419287037104368210e-03 9.504933404969051480e-05 4.281384171918034554e-04 6.124672654550522566e-05 1.307340571656823158e-04 1.302410382777452469e-03 -1.252588350325822830e-03 1.630567712709307671e-03 -3.036062116734683514e-04 -8.974171942099928856e-04 2.145152771845459938e-03 -1.005139492917805910e-04 -1.800671743694692850e-04 1.016967944451607764e-04 -9.243401582352817059e-04 7.353418041020631790e-04 -2.243346301838755608e-03 2.324982779100537300e-03 -8.974171942099928856e-04 -7.681478746235370636e-04 2.810796431731432676e-04 1.367029763059690595e-04 1.331578823737800121e-04 5.310281267156824470e-05 1.027254038490355015e-03 -1.198576530441641808e-03 3.342484589666128159e-03 -3.419287037104368210e-03 2.145152771845459938e-03 2.810798760037869215e-04 -5.351253785192966461e-04
2.052875788649544120e-05 4.586605064105242491e-05 6.829448830103501678e-05 4.499529313761740923e-05 2.434929410810582340e-05 8.146886830218136311e-05 -2.335857971047516912e-05 2.043144486378878355e-04 -1.110316661652177572e-04 1.333350955974310637e-04 4.586604700307361782e-05 2.057043893728405237e-04 1.114975893869996071e-04 1.038324844557791948e-04 3.297500079497694969e-04 -1.367182703688740730e-04 3.308066807221621275e-04 4.968806752003729343e-05 -1.815169380279257894e-04 4.056970647070556879e-04 6.829448830103501678e-05 1.114976184908300638e-04 2.645614440552890301e-04 -1.007263126666657627e-04 2.719208714552223682e-04 -3.583680663723498583e-04 6.609776173718273640e-04 3.454425022937357426e-04 -4.413351707626134157e-04 5.851819878444075584e-04 4.499528586165979505e-05 1.038324844557791948e-04 -1.007263199426233768e-04 6.983371567912399769e-04 -9.883663151413202286e-04 2.425506711006164551e-03 -2.227403689175844193e-03 4.464345111045986414e-04 1.438397681340575218e-03 -1.547886524349451065e-03 2.434929410810582340e-05 3.297500661574304104e-04 2.719208714552223682e-04 -9.883663151413202286e-04 2.513418439775705338e-03 -4.439719952642917633e-03 4.935287404805421829e-03 -1.252588350325822830e-03 -2.243346301838755608e-03 3.342484589666128159e-03 8.146885375026613474e-05 -1.367182703688740730e-04 -3.583680372685194016e-04 2.425506711006164551e-03 -4.439719952642917633e-03 9.454738348722457886e-03 -9.871097281575202942e-03 3.259395016357302666e-03 3.912478685379028320e-03 -5.686346907168626785e-03 -2.335857789148576558e-05 3.308067389298230410e-04 6.609776755794882774e-04 -2.227403689175844193e-03 4.935287404805421829e-03 -9.871097281575202942e-03 1.022359635680913925e-02 -2.753916196525096893e-03 -4.740358795970678329e-03 6.721131969243288040e-03 2.043144195340573788e-04 4.968809662386775017e-05 3.454425022937357426e-04 4.464345402084290981e-04 -1.252588350325822830e-03 3.259394783526659012e-03 -2.753916196525096893e-03 3.442297922447323799e-03 -8.198455907404422760e-04 5.409872392192482948e-05 -1.110316588892601430e-04 -1.815169671317562461e-04 -4.413351998664438725e-04 1.438397681340575218e-03 -2.243346534669399261e-03 3.912478685379028320e-03 -4.740358795970678329e-03 -8.198457071557641029e-04 3.895227098837494850e-03 -4.372602328658103943e-03 1.333350810455158353e-04 4.056970647070556879e-04 5.851819296367466450e-04 -1.547886640764772892e-03 3.342484589666128159e-03 -5.686347838491201401e-03 6.721131503582000732e-03 5.409866571426391602e-05 -4.372601862996816635e-03 5.860546603798866272e-03
-1.127460836869431660e-05 -1.468043683416908607e-05 -3.889951040036976337e-05 -1.939240428328048438e-05 1.235968829860212281e-05 -2.335858152946457267e-05 -4.466448444873094559e-06 -2.310767376911826432e-05 -3.911171734216623008e-05 9.242959094990510494e-06 -1.468043865315848961e-05 -2.062332932837307453e-04 -2.035504076047800481e-05 -5.369286736822687089e-05 -3.647765261121094227e-04 3.308067389298230410e-04 -4.178558883722871542e-04 3.007086925208568573e-04 2.382515958743169904e-05 -2.092361683025956154e-04 -3.889951403834857047e-05 -2.035503712249919772e-05 -4.046837566420435905e-04 1.431089622201398015e-04 -2.219132875325158238e-04 6.609776755794882774e-04 -7.205299334600567818e-04 -2.695621224120259285e-04 4.744358011521399021e-04 -3.523004706948995590e-04 -1.939240428328048438e-05 -5.369286736822687089e-05 1.431089476682245731e-04 -6.163143552839756012e-04 1.002076198346912861e-03 -2.227403689175844193e-03 2.134130569174885750e-03 -2.282770728925243020e-04 -1.512368093244731426e-03 1.692391233518719673e-03 1.235968738910742104e-05 -3.647764970082789660e-04 -2.219132875325158238e-04 1.002076198346912861e-03 -2.725024241954088211e-03 4.935287404805421829e-03 -5.155147984623908997e-03 1.630567712709307671e-03 2.324982779100537300e-03 -3.419287037104368210e-03 -2.335858334845397621e-05 3.308067098259925842e-04 6.609776755794882774e-04 -2.227403689175844193e-03 4.935287404805421829e-03 -9.871098212897777557e-03 1.022359728813171387e-02 -2.753916196525096893e-03 -4.740359261631965637e-03 6.721132434904575348e-03 -4.466455720830708742e-06 -4.178558592684566975e-04 -7.205299334600567818e-04 2.134130569174885750e-03 -5.155147984623908997e-03 1.022359635680913925e-02 -1.112709101289510727e-02 3.956747706979513168e-03 3.527259919792413712e-03 -6.326651200652122498e-03 -2.310767376911826432e-05 3.007086925208568573e-04 -2.695621224120259285e-04 -2.282770728925243020e-04 1.630567829124629498e-03 -2.753916196525096893e-03 3.956747706979513168e-03 -3.982052206993103027e-03 2.101515652611851692e-03 4.050717689096927643e-04 -3.911171370418742299e-05 2.382513048360124230e-05 4.744357429444789886e-04 -1.512368093244731426e-03 2.324983011931180954e-03 -4.740358795970678329e-03 3.527260385453701019e-03 2.101515419781208038e-03 -6.391773931682109833e-03 5.128988064825534821e-03 9.242955457011703402e-06 -2.092361683025956154e-04 -3.523004124872386456e-04 1.692391233518719673e-03 -3.419287037104368210e-03 6.721131969243288040e-03 -6.326651200652122498e-03 4.050717107020318508e-04 5.128988064825534821e-03 -5.821750499308109283e-03
6.696479249512776732e-05 9.022730228025466204e-05 1.390518591506406665e-04 1.071445803972892463e-04 9.504934132564812899e-05 2.043144340859726071e-04 -2.310767195012886077e-05 5.460905376821756363e-04 -3.794681106228381395e-04 5.479722167365252972e-04 9.022729500429704785e-05 2.757269830908626318e-04 8.091413474176079035e-05 1.351369282929226756e-04 4.281384171918034554e-04 4.968809662386775017e-05 3.007086925208568573e-04 5.797528428956866264e-04 -6.213561282493174076e-04 1.114834798499941826e-03 1.390518445987254381e-04 8.091412746580317616e-05 6.224684184417128563e-04 2.400900557404384017e-04 6.124672654550522566e-05 3.454425022937357426e-04 -2.695621224120259285e-04 1.765727414749562740e-03 -1.303732511587440968e-03 1.148484065197408199e-03 1.071445731213316321e-04 1.351369282929226756e-04 2.400900557404384017e-04 2.797209599521011114e-04 1.307340717175975442e-04 4.464345693122595549e-04 -2.282770583406090736e-04 8.264114148914813995e-04 -5.595416878350079060e-04 7.521925726905465126e-04 9.504933404969051480e-05 4.281384171918034554e-04 6.124672654550522566e-05 1.307340571656823158e-04 1.302410382777452469e-03 -1.252588350325822830e-03 1.630567712709307671e-03 -3.036062116734683514e-04 -8.974171942099928856e-04 2.145152771845459938e-03 2.043144340859726071e-04 4.968812572769820690e-05 3.454425022937357426e-04 4.464345984160900116e-04 -1.252588350325822830e-03 3.259394783526659012e-03 -2.753916196525096893e-03 3.442297922447323799e-03 -8.198457071557641029e-04 5.409884033724665642e-05 -2.310766831215005368e-05 3.007086925208568573e-04 -2.695620642043650150e-04 -2.282770583406090736e-04 1.630567596293985844e-03 -2.753916196525096893e-03 3.956747706979513168e-03 -3.982051741331815720e-03 2.101515419781208038e-03 4.050716815982013941e-04 5.460905376821756363e-04 5.797529011033475399e-04 1.765727414749562740e-03 8.264114148914813995e-04 -3.036064445041120052e-04 3.442297922447323799e-03 -3.982051741331815720e-03 1.065873168408870697e-02 -8.136879652738571167e-03 6.200109142810106277e-03 -3.794681106228381395e-04 -6.213561282493174076e-04 -1.303732511587440968e-03 -5.595416878350079060e-04 -8.974171942099928856e-04 -8.198455907404422760e-04 2.101515419781208038e-03 -8.136879652738571167e-03 8.123916573822498322e-03 -6.765361409634351730e-03 5.479722167365252972e-04 1.114834798499941826e-03 1.148484065197408199e-03 7.521926308982074261e-04 2.145152771845459938e-03 5.409873847384005785e-05 4.050717107020318508e-04 6.200109142810106277e-03 -6.765361875295639038e-03 7.981278933584690094e-03
-5.282323763822205365e-05 -6.465475598815828562e-05 -9.681300434749573469e-05 -6.907631905050948262e-05 -1.005139565677382052e-04 -1.110316661652177572e-04 -3.911171370418742299e-05 -3.794681106228381395e-04 3.044479526579380035e-04 -4.628202877938747406e-04 -6.465476326411589980e-05 -1.493034214945510030e-04 5.019654963689390570e-06 -8.179136784747242928e-05 -1.800671743694692850e-04 -1.815169816836714745e-04 2.382515958743169904e-05 -6.213561864569783211e-04 5.531032220460474491e-04 -8.916619699448347092e-04 -9.681299707153812051e-05 5.019646778237074614e-06 -5.239470046944916248e-04 -3.148540272377431393e-04 1.016968162730336189e-04 -4.413352289702743292e-04 4.744357429444789886e-04 -1.303732628002762794e-03 7.443276699632406235e-04 -6.324239075183868408e-04 -6.907631905050948262e-05 -8.179136057151481509e-05 -3.148540272377431393e-04 2.863007248379290104e-04 -9.243401582352817059e-04 1.438397681340575218e-03 -1.512368093244731426e-03 -5.595416878350079060e-04 1.762124360539019108e-03 -1.991497818380594254e-03 -1.005139565677382052e-04 -1.800671743694692850e-04 1.016968017211183906e-04 -9.243401582352817059e-04 7.353417458944022655e-04 -2.243346301838755608e-03 2.324982779100537300e-03 -8.974171360023319721e-04 -7.681479328311979771e-04 2.810796140693128109e-04 -1.110316588892601430e-04 -1.815169671317562461e-04 -4.413351998664438725e-04 1.438397681340575218e-03 -2.243346534669399261e-03 3.912478685379028320e-03 -4.740358795970678329e-03 -8.198458235710859299e-04 3.895227098837494850e-03 -4.372602328658103943e-03 -3.911171370418742299e-05 2.382517413934692740e-05 4.744357138406485319e-04 -1.512367976829409599e-03 2.324982779100537300e-03 -4.740358330309391022e-03 3.527259919792413712e-03 2.101515652611851692e-03 -6.391773466020822525e-03 5.128987599164247513e-03 -3.794681106228381395e-04 -6.213560700416564941e-04 -1.303732511587440968e-03 -5.595416878350079060e-04 -8.974171942099928856e-04 -8.198457653634250164e-04 2.101515652611851692e-03 -8.136879652738571167e-03 8.123915642499923706e-03 -6.765361409634351730e-03 3.044478944502770901e-04 5.531032220460474491e-04 7.443276699632406235e-04 1.762124360539019108e-03 -7.681480492465198040e-04 3.895227098837494850e-03 -6.391773466020822525e-03 8.123916573822498322e-03 -6.028377451002597809e-03 4.321672022342681885e-03 -4.628202877938747406e-04 -8.916619117371737957e-04 -6.324239075183868408e-04 -1.991497818380594254e-03 2.810798760037869215e-04 -4.372602328658103943e-03 5.128987599164247513e-03 -6.765361409634351730e-03 4.321672022342681885e-03 -4.255814012140035629e-03
5.001061799703165889e-05 9.095699351746588945e-05 1.248776679858565331e-04 8.382283704122528434e-05 1.367029763059690595e-04 1.333351101493462920e-04 9.242957276001106948e-06 5.479722167365252972e-04 -4.628202877938747406e-04 5.576362600550055504e-04 9.095699351746588945e-05 1.380116445943713188e-04 9.546736691845580935e-05 1.126658244174905121e-04 1.331578823737800121e-04 4.056970647070556879e-04 -2.092361683025956154e-04 1.114834798499941826e-03 -8.916619117371737957e-04 1.092962571419775486e-03 1.248776679858565331e-04 9.546735964249819517e-05 3.506476350594311953e-04 3.619391645770519972e-04 5.310279811965301633e-05 5.851819878444075584e-04 -3.523004415910691023e-04 1.148483948782086372e-03 -6.324239075183868408e-04 9.408658370375633240e-04 8.382283704122528434e-05 1.126658244174905121e-04 3.619391645770519972e-04 -3.110576362814754248e-04 1.027254038490355015e-03 -1.547886640764772892e-03 1.692391349934041500e-03 7.521926308982074261e-04 -1.991497818380594254e-03 2.328853821381926537e-03 1.367029763059690595e-04 1.331579114776104689e-04 5.310281267156824470e-05 1.027254038490355015e-03 -1.198576646856963634e-03 3.342484822496771812e-03 -3.419287269935011864e-03 2.145152771845459938e-03 2.810798760037869215e-04 -5.351254949346184731e-04 1.333351101493462920e-04 4.056970647070556879e-04 5.851820460520684719e-04 -1.547886640764772892e-03 3.342484589666128159e-03 -5.686347838491201401e-03 6.721131969243288040e-03 5.409884033724665642e-05 -4.372602328658103943e-03 5.860546603798866272e-03 9.242959094990510494e-06 -2.092361246468499303e-04 -3.523004997987300158e-04 1.692391349934041500e-03 -3.419287269935011864e-03 6.721132434904575348e-03 -6.326652131974697113e-03 4.050717107020318508e-04 5.128988064825534821e-03 -5.821750964969396591e-03 5.479722167365252972e-04 1.114834798499941826e-03 1.148483948782086372e-03 7.521926308982074261e-04 2.145152771845459938e-03 5.409885488916188478e-05 4.050716815982013941e-04 6.200109142810106277e-03 -6.765361409634351730e-03 7.981278933584690094e-03 -4.628202877938747406e-04 -8.916620281524956226e-04 -6.324239075183868408e-04 -1.991497818380594254e-03 2.810801088344305754e-04 -4.372602794319391251e-03 5.128988064825534821e-03 -6.765361409634351730e-03 4.321671556681394577e-03 -4.255813080817461014e-03 5.576362600550055504e-04 1.092962687835097313e-03 9.408659534528851509e-04 2.328854054212570190e-03 -5.351253785192966461e-04 5.860547069460153580e-03 -5.821750964969396591e-03 7.981278933584690094e-03 -4.255813080817461014e-03 4.042787011712789536e-03
